StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
3105,18,Male,0,1,8.36,24,No,3,No,No,No,No,0.6937,4
3106,18,Female,0,2,18.86,8,Yes,1,No,No,Yes,No,2.954,2
3107,17,Male,0,2,14.43,26,Yes,4,No,No,No,No,0.9895,4
3108,17,Male,0,3,1.76,12,Yes,2,No,Yes,No,No,2.1371,3
3109,17,Male,1,3,16.93,6,No,2,Yes,Yes,No,No,3.0321,1
3110,16,Male,1,1,14.65,7,No,3,Yes,No,No,No,2.8044,2
3111,18,Male,0,2,12.22,21,No,0,No,No,No,No,0.6128,4
3112,15,Male,0,3,16.41,16,Yes,2,No,Yes,No,No,2.2022,3
3113,16,Female,0,3,8.08,16,No,2,No,No,No,No,1.4103,4
3114,15,Male,0,0,4.43,15,No,2,No,Yes,No,No,1.4414,4
3115,15,Male,2,1,10.24,21,No,2,Yes,No,No,Yes,1.2336,4
3116,16,Female,0,2,10.98,1,No,0,No,No,No,No,2.7906,2
3117,15,Female,1,1,10.77,29,No,1,No,No,No,No,0.3785,4
3118,18,Female,3,1,11.3,7,No,1,No,No,No,Yes,2.1728,3
3119,15,Male,0,0,18.97,16,No,4,Yes,Yes,No,No,2.3917,3
3120,18,Female,0,2,18.04,12,No,0,No,Yes,No,No,1.7831,4
3121,18,Male,0,1,17.51,17,No,1,Yes,Yes,No,No,1.7859,4
3122,18,Male,1,0,16.03,23,No,4,Yes,No,No,No,1.2688,4
3123,17,Male,1,1,18.87,27,Yes,3,Yes,No,No,No,1.4869,4
3124,15,Female,0,3,1.97,21,No,2,Yes,No,No,No,1.0619,4
3125,16,Female,1,3,5.3,27,No,0,No,Yes,No,No,0.0,4
3126,16,Female,2,2,9.9,9,No,3,No,No,No,No,2.1516,3
3127,15,Female,0,2,16.93,1,Yes,1,Yes,Yes,No,No,3.5975,0
3128,17,Female,0,4,10.1,1,No,3,Yes,Yes,No,No,3.8128,0
3129,17,Male,2,1,14.96,26,No,4,Yes,No,Yes,Yes,1.1768,4
3130,18,Male,1,1,2.78,13,No,2,Yes,Yes,No,Yes,1.9483,4
3131,15,Male,2,1,5.05,15,No,1,No,Yes,No,No,1.8081,4
3132,15,Male,1,1,14.64,6,No,3,No,Yes,Yes,No,3.2221,1
3133,16,Female,2,1,3.29,20,No,2,Yes,No,No,No,0.8093,4
3134,15,Female,0,3,7.03,20,Yes,2,Yes,Yes,No,No,1.2946,4
3135,17,Male,2,2,5.3,23,Yes,2,No,No,Yes,No,1.0777,4
3136,15,Female,3,2,7.0,11,Yes,3,No,No,Yes,No,2.9202,2
3137,16,Female,1,3,14.17,27,No,2,No,No,No,No,0.7961,4
3138,18,Male,0,0,7.36,22,Yes,4,No,No,No,No,1.4461,4
3139,16,Male,0,1,11.11,27,No,3,No,Yes,No,No,0.9402,4
3140,16,Female,0,2,2.0,13,No,1,Yes,No,No,No,1.7821,4
3141,18,Female,0,2,16.1,24,Yes,3,No,No,Yes,No,1.1059,4
3142,16,Male,0,0,7.4,3,No,1,Yes,No,No,No,2.8135,2
3143,16,Male,1,2,12.97,25,No,3,Yes,Yes,Yes,No,1.6518,4
3144,15,Male,1,2,14.51,3,No,1,Yes,Yes,No,No,3.6035,0
3145,15,Female,0,2,4.19,17,No,2,Yes,No,No,No,1.527,4
3146,18,Male,1,2,17.69,2,Yes,3,No,Yes,No,Yes,3.459,1
3147,15,Male,0,1,12.32,0,No,1,Yes,No,No,No,3.334,1
3148,15,Female,0,0,8.57,16,No,3,No,No,No,No,1.7182,4
3149,16,Female,0,2,3.65,6,No,3,Yes,Yes,Yes,No,3.1832,1
3150,17,Female,1,1,18.85,29,Yes,2,No,Yes,No,No,0.9966,4
3151,15,Female,0,3,15.1,15,No,2,Yes,Yes,No,Yes,2.5251,2
3152,17,Female,0,2,4.16,29,No,4,No,No,Yes,No,0.5129,4
3153,15,Male,0,1,6.75,4,Yes,1,No,No,Yes,Yes,2.8645,2
3154,15,Male,2,2,16.19,18,No,3,No,No,Yes,No,1.7334,4
3155,18,Female,0,2,13.91,6,No,3,Yes,No,No,No,2.9869,2
3156,18,Female,1,1,15.32,13,Yes,4,No,No,No,No,2.5654,2
3157,18,Female,1,3,8.82,1,No,3,No,No,No,Yes,3.1392,1
3158,17,Female,2,3,14.33,2,Yes,2,Yes,No,No,Yes,3.6364,0
3159,16,Female,3,2,7.73,16,No,4,No,No,Yes,No,1.4674,4
3160,15,Male,0,0,4.23,15,Yes,3,No,No,No,No,1.7995,4
3161,15,Male,0,2,12.65,7,Yes,3,No,Yes,No,No,3.1831,1
3162,15,Male,2,2,19.52,17,No,0,No,No,No,No,1.442,4
3163,17,Male,0,1,6.21,14,No,2,Yes,Yes,Yes,No,1.8816,4
3164,18,Female,1,1,9.22,6,Yes,3,No,No,Yes,No,3.1326,1
3165,16,Male,1,3,13.48,26,No,2,Yes,No,No,No,0.8143,4
3166,17,Female,1,0,10.83,8,No,2,No,No,No,No,2.4778,3
3167,18,Female,3,2,16.87,5,No,1,Yes,No,No,No,2.9713,2
3168,17,Female,3,2,15.23,17,Yes,2,Yes,No,No,No,2.072,3
3169,16,Male,2,2,1.17,17,Yes,1,Yes,Yes,No,Yes,1.6357,4
3170,18,Female,0,0,19.97,24,No,1,No,No,No,No,0.9063,4
3171,17,Male,2,3,15.05,25,No,2,No,No,No,No,0.8091,4
3172,16,Male,0,1,17.28,23,Yes,3,No,No,No,No,1.6838,4
3173,15,Female,0,2,13.02,13,Yes,2,Yes,Yes,No,No,3.1388,1
3174,16,Female,2,2,17.13,13,No,1,No,No,Yes,No,1.799,4
3175,15,Female,0,2,2.25,13,Yes,1,Yes,Yes,Yes,No,1.6873,4
3176,17,Male,0,4,6.95,24,Yes,2,No,No,Yes,No,0.9031,4
3177,18,Female,0,2,17.53,3,No,3,No,No,Yes,No,3.1376,3
3178,18,Male,2,1,4.03,3,Yes,3,No,No,No,Yes,3.1892,2
3179,17,Female,1,4,1.56,14,No,1,No,Yes,No,No,1.7954,3
3180,18,Female,1,2,15.76,14,No,2,Yes,Yes,No,No,2.436,4
3181,18,Male,0,1,16.71,17,No,3,No,No,No,No,1.6885,4
3182,15,Male,2,1,3.25,13,Yes,1,No,No,No,No,1.8441,1
3183,17,Male,2,3,17.09,25,Yes,2,No,No,No,No,1.3056,2
3184,16,Male,0,1,13.74,0,No,2,Yes,No,No,No,3.5452,2
3185,15,Male,0,2,10.4,9,No,1,No,No,No,Yes,2.1723,4
3186,17,Male,0,2,16.61,28,No,0,No,Yes,No,No,0.3751,4
3187,15,Female,3,1,8.38,19,Yes,2,Yes,Yes,No,No,1.5579,3
3188,16,Female,1,2,3.88,9,Yes,0,No,No,No,No,2.1857,3
3189,16,Male,3,0,5.7,9,No,1,No,Yes,No,No,2.4598,1
3190,17,Female,0,2,10.1,26,No,2,No,Yes,No,No,0.4276,4
3191,16,Male,2,2,10.63,23,No,0,Yes,No,No,No,0.872,3
3192,15,Female,2,2,16.11,1,No,2,Yes,No,No,No,3.2229,1
3193,16,Female,1,2,15.83,28,No,1,Yes,Yes,No,No,0.8181,2
3194,15,Male,3,3,11.63,27,Yes,2,Yes,No,No,No,0.6189,4
3195,15,Male,0,2,15.62,26,No,3,Yes,No,No,No,1.1746,0
3196,16,Male,0,0,3.84,7,No,3,No,Yes,Yes,No,2.8006,4
3197,17,Female,1,1,1.0,0,No,2,No,No,No,No,2.9955,3
3198,18,Male,2,2,17.47,0,No,0,No,Yes,No,No,3.3537,4
3199,16,Female,1,3,1.51,3,No,3,No,No,No,No,2.7327,0
3200,15,Male,0,3,4.93,6,No,1,Yes,No,No,No,2.5557,4
3201,15,Female,1,3,13.91,8,No,0,Yes,No,Yes,No,2.3781,3
3202,16,Female,0,1,8.19,15,Yes,3,No,No,No,No,2.0608,2
3203,17,Male,0,2,17.53,4,No,4,No,No,No,No,3.1153,3
3204,17,Female,1,2,5.96,1,Yes,2,Yes,No,No,No,3.4538,1
3205,15,Female,2,1,0.24,27,No,0,No,Yes,No,No,0.0,3
3206,15,Male,0,0,6.01,22,No,3,No,No,No,No,1.0282,1
3207,17,Female,0,3,11.56,10,No,0,Yes,No,No,No,1.9895,4
3208,18,Male,0,1,7.52,17,Yes,3,No,No,No,No,1.672,1
3209,16,Male,0,1,10.7,24,No,2,Yes,No,No,Yes,0.8763,4
3210,15,Male,2,0,17.53,24,No,2,Yes,No,No,No,0.8597,1
3211,15,Male,3,3,18.25,18,Yes,2,No,No,No,Yes,1.9706,3
3212,17,Female,0,2,5.32,12,No,4,No,Yes,No,No,2.2689,0
3213,16,Female,2,2,9.24,23,Yes,3,Yes,No,No,No,1.1194,4
3214,17,Female,2,3,10.98,10,No,2,No,Yes,Yes,No,2.3709,1
3215,16,Male,2,1,18.98,19,No,3,No,No,No,No,1.4997,0
3216,16,Female,0,2,19.97,18,No,2,Yes,No,No,No,1.8791,1
3217,16,Female,3,0,4.71,16,Yes,3,No,No,No,No,1.6993,1
3218,15,Male,0,1,14.54,4,No,3,No,Yes,No,No,3.3676,1
3219,18,Male,0,3,7.56,12,No,0,No,No,No,No,1.2878,3
3220,17,Female,0,2,0.16,29,No,2,No,No,No,No,0.0,1
3221,18,Male,0,1,0.19,26,No,4,No,No,No,No,0.5764,0
3222,17,Male,0,1,9.21,19,Yes,4,No,Yes,Yes,Yes,1.9923,1
3223,16,Male,0,2,9.77,0,No,0,No,Yes,No,No,3.0439,2
3224,15,Male,0,0,0.45,9,No,1,No,No,No,No,1.7562,4
3225,18,Female,2,1,13.74,7,No,4,Yes,No,No,Yes,3.2538,3
3226,15,Male,2,1,5.88,23,No,2,Yes,Yes,No,No,1.0934,2
3227,17,Male,0,1,11.2,28,No,2,No,Yes,No,No,0.7635,2
3228,15,Male,2,3,6.02,7,No,1,No,No,No,No,2.2974,0
3229,15,Male,2,1,3.34,18,Yes,3,Yes,Yes,No,No,1.6512,0
3230,18,Male,2,1,8.14,5,Yes,1,Yes,No,No,Yes,2.8276,3
3231,16,Male,0,2,4.65,11,No,1,Yes,No,No,No,2.0558,3
3232,15,Male,1,3,10.7,27,Yes,1,Yes,No,No,No,0.7697,4
3233,16,Male,3,1,3.98,6,No,4,No,No,No,No,2.6357,1
3234,17,Female,1,0,10.17,15,No,3,No,No,Yes,No,1.9338,3
3235,15,Male,0,1,3.15,8,No,3,Yes,No,Yes,No,2.7158,3
3236,18,Female,1,2,13.42,20,No,2,Yes,No,No,No,1.3252,1
3237,17,Male,1,2,15.08,24,No,4,No,No,Yes,No,1.2451,4
3238,17,Male,1,3,2.21,21,Yes,3,No,No,No,No,1.334,0
3239,18,Male,0,4,9.36,9,Yes,3,No,No,No,No,2.6223,4
3240,15,Male,0,2,1.42,9,No,4,No,Yes,No,No,2.4073,1
3241,15,Female,2,2,11.96,9,No,2,No,No,No,No,2.2662,0
3242,17,Male,2,2,5.29,19,Yes,3,Yes,No,No,No,1.761,0
3243,15,Male,0,0,10.55,28,No,4,Yes,No,No,No,0.813,0
3244,16,Female,3,4,10.35,15,No,3,Yes,Yes,No,Yes,2.1924,4
3245,18,Female,0,1,18.49,0,No,2,Yes,No,No,No,3.2117,1
3246,16,Male,1,1,10.98,16,No,0,No,No,No,No,1.2782,4
3247,15,Female,2,2,11.66,29,No,3,Yes,Yes,Yes,No,0.9238,4
3248,17,Female,2,1,8.03,25,Yes,2,Yes,No,Yes,No,1.325,2
3249,18,Female,3,2,18.98,20,Yes,1,No,No,Yes,No,1.6094,3
3250,15,Male,0,2,15.54,28,No,3,Yes,No,Yes,No,1.2628,4
3251,15,Male,2,2,5.71,13,Yes,2,No,Yes,No,No,2.2436,2
3252,17,Male,0,3,16.88,18,No,2,Yes,No,No,No,1.5577,1
3253,17,Female,2,1,8.65,20,No,3,No,Yes,No,No,1.1626,2
3254,16,Male,2,2,16.57,20,Yes,2,No,No,Yes,No,1.6807,4
3255,18,Female,1,2,16.46,16,No,0,No,Yes,No,Yes,1.5994,1
3256,18,Male,0,2,3.78,13,No,2,No,No,No,No,1.2738,2
3257,17,Male,2,2,14.02,7,No,0,No,No,No,No,2.2103,4
3258,16,Female,0,1,5.81,20,Yes,1,No,No,No,No,1.0086,1
3259,18,Male,0,2,5.95,20,Yes,0,No,No,No,No,0.9687,1
3260,17,Female,2,1,5.93,8,Yes,1,No,No,No,No,2.6813,3
3261,15,Female,0,3,14.51,7,No,2,No,Yes,No,Yes,2.4014,4
3262,18,Male,2,1,4.6,12,Yes,2,Yes,No,No,No,2.3769,3
3263,16,Female,0,2,0.02,16,No,4,Yes,No,Yes,No,1.9477,1
3264,16,Male,0,0,14.3,18,Yes,2,Yes,No,No,No,1.7798,1
3265,16,Male,2,1,3.42,27,No,3,Yes,No,No,No,0.5575,2
3266,15,Female,1,2,2.09,6,No,2,No,Yes,Yes,No,2.7954,3
3267,18,Male,0,3,4.75,16,No,3,No,No,No,No,1.5148,0
3268,18,Female,2,2,7.6,0,Yes,3,No,No,No,No,3.0407,4
3269,15,Male,1,3,9.52,4,Yes,2,Yes,No,No,No,3.2085,3
3270,18,Male,1,2,0.89,24,No,1,Yes,No,No,No,0.6211,1
3271,15,Male,0,2,19.41,5,No,2,No,No,No,Yes,2.7997,2
3272,15,Male,2,1,14.32,25,Yes,3,No,No,No,No,1.3024,4
3273,15,Male,2,3,6.46,1,No,2,Yes,Yes,No,No,3.4825,4
3274,16,Female,2,1,6.37,26,Yes,3,No,Yes,No,No,1.2523,2
3275,18,Female,0,3,8.97,24,Yes,1,No,Yes,No,No,1.1697,1
3276,15,Female,2,3,12.52,15,No,0,Yes,Yes,No,No,2.2848,0
3277,18,Female,1,3,2.93,21,No,2,No,No,No,No,1.021,2
3278,16,Female,1,2,3.78,4,No,3,Yes,No,No,Yes,2.8974,0
3279,15,Female,0,2,17.19,4,No,2,No,Yes,No,No,3.2759,3
3280,17,Male,2,2,5.13,11,No,3,Yes,Yes,No,No,2.4301,4
3281,16,Male,2,1,7.6,2,Yes,1,Yes,No,Yes,No,3.2284,1
3282,17,Female,0,2,17.43,29,No,2,No,No,No,No,0.2146,0
3283,18,Female,0,0,13.26,15,No,3,Yes,No,No,No,2.024,1
3284,18,Male,2,2,6.83,5,No,3,Yes,No,No,No,3.0342,3
3285,16,Male,0,1,13.67,14,No,1,Yes,No,No,No,1.6998,0
3286,18,Male,3,1,0.39,14,Yes,2,No,Yes,Yes,Yes,2.0956,1
3287,17,Female,1,1,14.71,28,No,3,No,No,No,No,0.5242,1
3288,15,Female,1,2,9.74,15,No,0,No,No,No,No,1.3026,3
3289,15,Female,0,2,16.26,19,Yes,3,Yes,No,Yes,No,2.1371,2
3290,15,Male,0,0,19.09,12,No,2,Yes,No,No,Yes,2.4223,3
3291,16,Male,3,2,18.52,11,No,1,No,No,No,No,2.5696,0
3292,18,Female,0,1,18.19,9,No,3,No,Yes,No,No,2.703,0
3293,17,Female,2,2,10.24,13,Yes,1,Yes,Yes,No,Yes,2.3117,4
3294,18,Male,0,2,7.2,1,No,4,No,Yes,No,No,3.385,1
3295,18,Male,0,2,9.3,28,Yes,3,No,No,No,No,0.3908,0
3296,18,Male,0,2,13.8,2,Yes,3,No,No,No,No,3.5978,2
3297,15,Male,1,1,17.68,8,No,0,No,Yes,No,No,2.2757,2
3298,17,Female,3,2,4.14,10,No,4,Yes,No,No,No,2.7106,3
3299,17,Male,0,2,18.36,10,No,3,No,Yes,No,Yes,2.556,0
3300,18,Male,0,2,16.3,24,No,1,No,Yes,No,Yes,1.0277,0
3301,15,Male,0,2,19.58,21,Yes,2,Yes,No,No,No,2.0957,4
3302,15,Female,1,0,17.61,9,No,1,No,No,No,No,2.3808,4
3303,17,Female,0,2,5.6,25,No,4,No,No,No,No,0.6621,4
3304,15,Male,2,2,2.12,13,Yes,3,Yes,No,No,No,1.9965,0
3305,15,Male,1,1,2.24,8,No,4,Yes,No,No,No,2.1399,3
3306,15,Male,1,0,5.82,19,No,3,No,Yes,No,No,1.3614,3
3307,16,Female,0,0,12.28,26,No,2,No,Yes,No,No,0.4959,3
3308,18,Female,3,3,16.09,20,No,1,No,No,Yes,No,1.2877,3
3309,17,Female,0,2,17.99,9,Yes,1,Yes,No,No,Yes,2.6651,2
3310,17,Male,0,1,12.48,21,No,1,No,No,No,No,0.9548,0
3311,16,Female,1,1,0.11,28,No,2,No,No,No,No,0.0,1
3312,18,Male,1,2,3.73,8,No,4,No,No,No,Yes,2.317,0
3313,17,Male,0,3,1.99,28,No,4,Yes,No,No,Yes,0.6744,3
3314,15,Male,0,0,7.27,4,No,1,No,No,No,No,2.5366,2
3315,17,Female,2,1,10.03,7,No,3,No,No,Yes,No,2.3433,2
3316,15,Male,0,3,0.87,10,Yes,2,No,No,No,No,2.2405,0
3317,16,Female,2,0,6.97,0,Yes,2,No,No,No,No,3.0526,1
3318,15,Female,1,1,3.58,20,No,3,Yes,No,No,No,0.9538,3
3319,17,Male,0,4,12.94,9,No,2,Yes,No,Yes,Yes,2.5961,2
3320,17,Male,0,2,9.29,0,No,4,Yes,No,Yes,Yes,4.0,3
3321,17,Female,0,1,9.91,25,No,3,Yes,Yes,No,No,1.0824,3
3322,16,Male,2,0,8.55,29,No,3,No,Yes,No,No,0.5282,3
3323,16,Female,1,0,19.12,21,No,1,Yes,No,No,No,1.4627,4
3324,18,Male,0,1,4.29,6,No,1,No,No,No,No,2.0067,3
3325,17,Female,1,3,10.33,27,No,2,No,No,No,No,0.4733,3
3326,15,Female,3,2,14.72,13,Yes,3,Yes,No,No,Yes,2.378,1
3327,16,Female,0,2,11.14,4,No,4,Yes,Yes,No,No,3.5464,1
3328,17,Female,3,3,18.58,16,Yes,2,Yes,No,No,No,2.2885,4
3329,17,Male,0,2,7.56,21,No,3,Yes,No,No,No,1.3399,4
3330,16,Male,0,1,9.27,25,No,2,Yes,No,No,No,0.8131,3
3331,18,Female,0,2,1.77,20,Yes,1,No,Yes,No,Yes,1.5561,2
3332,16,Female,0,3,12.18,5,No,3,Yes,Yes,No,No,3.2629,2
3333,16,Male,0,3,5.76,15,Yes,3,Yes,No,No,No,2.1794,0
3334,15,Male,0,0,3.21,10,No,1,Yes,Yes,No,Yes,2.2201,2
3335,15,Male,3,2,10.89,9,No,2,Yes,No,No,No,2.2265,2
3336,18,Male,2,2,10.65,14,No,2,No,No,No,No,1.5656,1
3337,17,Male,2,3,1.52,6,No,1,Yes,No,No,No,2.0788,0
3338,16,Male,0,1,13.96,22,Yes,4,No,No,Yes,No,1.5624,0
3339,18,Female,0,2,12.48,1,Yes,2,Yes,No,Yes,No,3.5729,1
3340,15,Male,0,3,3.78,11,Yes,1,No,Yes,No,No,2.073,2
3341,16,Male,2,2,9.39,18,No,1,No,Yes,No,No,1.2889,2
3342,17,Female,3,2,14.41,11,No,4,No,No,No,No,2.5474,0
3343,15,Male,0,0,10.59,15,No,3,No,No,No,Yes,2.0378,2
3344,15,Male,0,1,7.91,5,No,3,No,No,No,No,2.9159,0
3345,15,Male,1,1,6.45,2,Yes,0,No,No,No,Yes,2.7991,2
3346,18,Male,0,3,12.21,1,No,3,No,Yes,No,No,3.2501,3
3347,17,Male,0,1,18.78,19,No,2,No,No,Yes,No,1.8233,1
3348,16,Female,1,2,13.43,4,No,3,No,No,Yes,No,2.9929,4
3349,18,Male,2,2,1.49,10,Yes,4,No,No,Yes,No,2.6317,3
3350,18,Female,0,1,9.21,25,Yes,1,Yes,No,No,No,0.9327,2
3351,18,Female,0,2,17.82,24,No,2,No,No,Yes,No,0.8722,4
3352,15,Male,3,2,1.89,2,No,0,No,Yes,No,No,2.4515,3
3353,17,Female,0,3,19.78,2,No,2,No,Yes,No,Yes,3.4959,1
3354,18,Male,0,2,18.98,21,No,1,No,No,No,No,1.0889,4
3355,16,Female,0,2,1.57,4,Yes,4,Yes,Yes,No,No,3.9794,4
3356,17,Female,0,1,18.67,21,No,2,No,Yes,Yes,No,1.521,1
3357,16,Male,0,3,7.26,22,No,3,No,No,No,No,0.7663,3
3358,17,Male,2,1,16.89,10,No,3,No,No,No,Yes,2.4714,4
3359,16,Male,0,2,8.37,2,No,4,Yes,No,No,No,3.2866,1
3360,15,Male,0,1,8.82,12,Yes,2,Yes,No,Yes,No,2.1215,3
3361,18,Male,1,3,12.68,20,No,2,No,No,No,No,1.3476,2
3362,16,Female,1,2,15.49,7,No,0,No,No,No,No,2.4629,0
3363,17,Female,2,2,0.68,19,Yes,0,No,No,No,No,1.041,2
3364,18,Female,2,1,11.86,9,No,3,Yes,No,No,No,2.67,2
3365,18,Female,0,2,3.73,1,Yes,0,No,No,No,No,2.735,0
3366,17,Female,2,2,6.92,3,No,2,No,No,No,No,2.7421,2
3367,16,Female,0,2,6.96,17,No,0,No,No,No,No,0.9843,2
3368,15,Female,3,1,9.38,18,No,3,No,No,Yes,No,1.4547,1
3369,15,Male,0,4,6.68,3,No,2,No,No,Yes,Yes,3.1586,1
3370,16,Male,3,3,2.15,19,No,1,No,No,No,Yes,1.0674,3
3371,18,Female,2,1,2.91,25,No,1,No,Yes,No,Yes,0.5694,4
3372,18,Female,0,3,0.67,8,No,2,No,No,No,Yes,1.9348,3
3373,18,Male,1,2,9.4,15,No,3,No,No,No,No,1.8491,1
3374,18,Male,3,2,19.09,25,No,2,No,No,No,No,0.825,1
3375,16,Male,2,1,2.31,5,Yes,3,Yes,No,No,No,2.9139,0
3376,18,Male,0,2,18.93,24,No,1,Yes,No,Yes,Yes,1.1645,0
3377,17,Female,2,2,14.67,3,No,0,Yes,No,No,No,2.9282,1
3378,18,Male,0,2,12.75,8,Yes,0,Yes,Yes,No,No,2.6524,2
3379,15,Female,0,2,12.91,26,No,2,No,No,Yes,Yes,0.7094,3
3380,18,Female,0,2,16.53,12,No,3,No,No,No,No,2.5095,1
3381,16,Female,0,2,2.14,8,No,1,Yes,Yes,No,No,1.9794,1
3382,15,Male,2,0,10.1,5,No,3,No,No,No,No,2.9563,0
3383,16,Male,0,3,13.94,20,No,2,No,No,No,No,1.1919,3
3384,16,Female,2,2,11.74,18,Yes,4,No,No,No,No,1.81,3
3385,15,Female,0,1,16.66,13,Yes,3,No,Yes,No,No,2.5391,4
3386,16,Female,0,1,1.45,20,No,3,Yes,Yes,No,No,1.3956,1
3387,16,Male,0,2,13.81,14,No,2,No,No,No,No,2.0001,4
3388,18,Female,0,3,10.68,2,No,4,Yes,No,No,No,3.4555,0
3389,17,Male,0,1,7.58,4,Yes,4,No,Yes,No,No,3.2791,4
3390,16,Female,0,2,6.81,20,No,2,No,No,No,Yes,1.1423,2
3391,16,Female,1,0,12.42,17,No,2,No,Yes,Yes,No,1.8033,1
3392,16,Female,0,2,17.82,13,No,2,No,No,No,Yes,2.14,1
